event_id,delivery_state,failure_reason,safe_to_replay,recommended_action
evt_012564,delivered,none,True,none
evt_012565,recovered,customer_endpoint_down,False,retry_later
evt_012566,duplicate,duplicate_event,False,avoid_replay
evt_012567,delivered,none,True,none
evt_012568,delivered,none,True,none
evt_012569,delivered,none,True,none
evt_012570,delivered,none,True,none
evt_012571,recovered,invalid_signature,False,rotate_signature
evt_012572,delivered,none,True,none
evt_012573,delivered,none,True,none
evt_012574,delivered,none,True,none
evt_012575,delivered,none,True,none
evt_012576,recovered,invalid_signature,False,rotate_signature
evt_012577,recovered,none,False,monitor_endpoint
evt_012578,recovered,rate_limited,False,exponential_backoff
evt_012579,delivered,none,True,none
evt_012580,recovered,malformed_response,False,inspect_endpoint
evt_012581,duplicate,duplicate_event,False,avoid_replay
evt_012582,recovered,rate_limited,False,exponential_backoff
evt_012584,recovered,rate_limited,False,exponential_backoff
evt_012585,failed,payload_too_large,True,reduce_payload
evt_012586,delivered,none,True,none
evt_012587,delivered,none,True,none
evt_012588,delivered,none,True,none
evt_012590,delivered,none,True,none
evt_012591,recovered,invalid_signature,False,rotate_signature
evt_012592,recovered,customer_endpoint_down,False,retry_later
evt_012594,failed,payload_too_large,True,reduce_payload
evt_012595,recovered,customer_endpoint_down,False,retry_later
evt_012597,delivered,none,True,none
evt_012598,failed,payload_too_large,True,reduce_payload
evt_012600,failed,payload_too_large,True,reduce_payload
evt_012602,failed,payload_too_large,True,reduce_payload
evt_012603,delivered,none,True,none
evt_012604,delivered,none,True,none
evt_012605,recovered,customer_endpoint_down,False,retry_later
evt_012607,recovered,customer_endpoint_down,False,retry_later
evt_012609,duplicate,duplicate_event,False,avoid_replay
evt_012610,recovered,none,False,monitor_endpoint
evt_012611,expired,endpoint_deleted,False,contact_customer
evt_012613,recovered,malformed_response,False,inspect_endpoint
evt_012614,failed,payload_too_large,True,reduce_payload
evt_012615,recovered,none,False,monitor_endpoint
evt_012616,delivered,none,True,none
evt_012617,failed,customer_endpoint_down,True,investigate_endpoint
evt_012618,recovered,invalid_signature,False,rotate_signature
evt_012619,delivered,none,True,none
evt_012620,failed,payload_too_large,True,reduce_payload
evt_012621,failed,customer_endpoint_down,True,investigate_endpoint
evt_012623,recovered,none,False,monitor_endpoint
evt_012624,delivered,none,True,none
evt_012625,recovered,malformed_response,False,inspect_endpoint
evt_012627,delivered,none,True,none
evt_012628,delivered,none,True,none
evt_012629,failed,customer_endpoint_down,True,investigate_endpoint
evt_012630,recovered,none,False,monitor_endpoint
evt_012631,recovered,rate_limited,False,exponential_backoff
evt_012632,delivered,none,True,none
evt_012633,recovered,rate_limited,False,exponential_backoff
evt_012634,recovered,rate_limited,False,exponential_backoff
evt_012635,delivered,none,True,none
evt_012636,recovered,invalid_signature,False,rotate_signature
evt_012638,recovered,none,False,monitor_endpoint
evt_012639,recovered,none,False,monitor_endpoint
evt_012640,recovered,none,False,monitor_endpoint
evt_012642,delivered,none,True,none
evt_012643,delivered,none,True,none
evt_012645,recovered,none,False,monitor_endpoint
evt_012646,recovered,customer_endpoint_down,False,retry_later
evt_012647,delivered,none,True,none
evt_012649,delivered,none,True,none
evt_012650,delivered,none,True,none
evt_012651,delivered,none,True,none
evt_012654,recovered,none,False,monitor_endpoint
evt_012655,delivered,none,True,none
evt_012656,failed,payload_too_large,True,reduce_payload
evt_012657,failed,customer_endpoint_down,True,investigate_endpoint
evt_012658,failed,payload_too_large,True,reduce_payload
evt_012659,delivered,none,True,none
evt_012660,recovered,invalid_signature,False,rotate_signature
evt_012661,recovered,customer_endpoint_down,False,retry_later
evt_012663,recovered,invalid_signature,False,rotate_signature
evt_012664,delivered,none,True,none
evt_012665,failed,payload_too_large,True,reduce_payload
evt_012666,recovered,rate_limited,False,exponential_backoff
evt_012668,duplicate,duplicate_event,False,avoid_replay
evt_012670,recovered,customer_endpoint_down,False,retry_later
evt_012671,recovered,rate_limited,False,exponential_backoff
evt_012672,recovered,customer_endpoint_down,False,retry_later
evt_012673,duplicate,duplicate_event,False,avoid_replay
evt_012674,recovered,rate_limited,False,exponential_backoff
evt_012675,failed,customer_endpoint_down,True,investigate_endpoint
evt_012676,delivered,none,True,none
evt_012679,delivered,none,True,none
evt_012680,recovered,customer_endpoint_down,False,retry_later
evt_012681,delivered,none,True,none
evt_012682,recovered,customer_endpoint_down,False,retry_later
evt_012683,failed,payload_too_large,True,reduce_payload
evt_012684,delivered,none,True,none
evt_012685,recovered,rate_limited,False,exponential_backoff
evt_012688,recovered,none,False,monitor_endpoint
evt_012690,duplicate,duplicate_event,False,avoid_replay
evt_012691,duplicate,duplicate_event,False,avoid_replay
evt_012692,delivered,none,True,none
evt_012693,failed,payload_too_large,True,reduce_payload
evt_012695,delivered,none,True,none
evt_012696,recovered,rate_limited,False,exponential_backoff
evt_012697,failed,customer_endpoint_down,True,investigate_endpoint
evt_012698,recovered,customer_endpoint_down,False,retry_later
evt_012699,delivered,none,True,none
evt_012700,delivered,none,True,none
evt_012701,delivered,none,True,none
evt_012702,recovered,invalid_signature,False,rotate_signature
evt_012703,recovered,none,False,monitor_endpoint
evt_012704,duplicate,duplicate_event,False,avoid_replay
evt_012705,recovered,none,False,monitor_endpoint
evt_012706,delivered,none,True,none
evt_012708,delivered,none,True,none
evt_012709,recovered,rate_limited,False,exponential_backoff
evt_012710,recovered,invalid_signature,False,rotate_signature
evt_012711,recovered,customer_endpoint_down,False,retry_later
evt_012712,failed,payload_too_large,True,reduce_payload
evt_012713,delivered,none,True,none
evt_012715,recovered,rate_limited,False,exponential_backoff
evt_012716,recovered,none,False,monitor_endpoint
evt_012717,recovered,customer_endpoint_down,False,retry_later
evt_012718,duplicate,duplicate_event,False,avoid_replay
evt_012719,delivered,none,True,none
evt_012720,failed,customer_endpoint_down,True,investigate_endpoint
evt_012721,duplicate,duplicate_event,False,avoid_replay
evt_012722,failed,payload_too_large,True,reduce_payload
evt_012723,delivered,none,True,none
evt_012724,failed,customer_endpoint_down,True,investigate_endpoint
evt_012725,delivered,none,True,none
evt_012727,delivered,none,True,none
evt_012728,recovered,rate_limited,False,exponential_backoff
evt_012729,recovered,invalid_signature,False,rotate_signature
evt_012730,delivered,none,True,none
evt_012731,delivered,none,True,none
evt_012732,delivered,none,True,none
evt_012734,duplicate,duplicate_event,False,avoid_replay
evt_012736,recovered,customer_endpoint_down,False,retry_later
evt_012737,delivered,none,True,none
evt_012738,recovered,customer_endpoint_down,False,retry_later
evt_012739,failed,payload_too_large,True,reduce_payload
evt_012740,delivered,none,True,none
evt_012743,delivered,none,True,none
evt_012745,delivered,none,True,none
evt_012746,recovered,none,False,monitor_endpoint
evt_012747,failed,payload_too_large,True,reduce_payload
evt_012748,recovered,rate_limited,False,exponential_backoff
evt_012749,recovered,customer_endpoint_down,False,retry_later
evt_012750,delivered,none,True,none
evt_012751,recovered,customer_endpoint_down,False,retry_later
evt_012752,delivered,none,True,none
evt_012753,delivered,none,True,none
evt_012754,recovered,rate_limited,False,exponential_backoff
evt_012755,delivered,none,True,none
evt_012756,recovered,none,False,monitor_endpoint
evt_012757,delivered,none,True,none
evt_012759,recovered,malformed_response,False,inspect_endpoint
evt_012760,delivered,none,True,none
evt_012761,recovered,none,False,monitor_endpoint
evt_012763,recovered,invalid_signature,False,rotate_signature
evt_012767,duplicate,duplicate_event,False,avoid_replay
evt_012768,delivered,none,True,none
evt_012769,duplicate,duplicate_event,False,avoid_replay
evt_012770,delivered,none,True,none
evt_012771,delivered,none,True,none
evt_012774,failed,payload_too_large,True,reduce_payload
evt_012775,recovered,invalid_signature,False,rotate_signature
evt_012777,failed,payload_too_large,True,reduce_payload
evt_012779,recovered,none,False,monitor_endpoint
evt_012780,delivered,none,True,none
evt_012781,delivered,none,True,none
evt_012783,recovered,rate_limited,False,exponential_backoff
evt_012784,failed,customer_endpoint_down,True,investigate_endpoint
evt_012786,delivered,none,True,none
evt_012787,delivered,none,True,none
evt_012788,recovered,invalid_signature,False,rotate_signature
evt_012789,recovered,invalid_signature,False,rotate_signature
evt_012790,duplicate,duplicate_event,False,avoid_replay
evt_012792,failed,customer_endpoint_down,True,investigate_endpoint
evt_012793,recovered,invalid_signature,False,rotate_signature
evt_012794,recovered,customer_endpoint_down,False,retry_later
evt_012795,recovered,none,False,monitor_endpoint
evt_012796,delivered,none,True,none
evt_012797,recovered,rate_limited,False,exponential_backoff
evt_012799,delivered,none,True,none
evt_012800,duplicate,duplicate_event,False,avoid_replay
evt_012801,delivered,none,True,none
evt_012802,failed,payload_too_large,True,reduce_payload
evt_012803,recovered,none,False,monitor_endpoint
evt_012805,delivered,none,True,none
evt_012807,duplicate,duplicate_event,False,avoid_replay
evt_012808,duplicate,duplicate_event,False,avoid_replay
evt_012810,recovered,none,False,monitor_endpoint
evt_012811,delivered,none,True,none
evt_012812,delivered,none,True,none
evt_012814,delivered,none,True,none
evt_012815,delivered,none,True,none
evt_012816,recovered,rate_limited,False,exponential_backoff
evt_012817,delivered,none,True,none
evt_012818,delivered,none,True,none
evt_012819,recovered,customer_endpoint_down,False,retry_later
evt_012821,failed,customer_endpoint_down,True,investigate_endpoint
evt_012822,recovered,malformed_response,False,inspect_endpoint
evt_012823,duplicate,duplicate_event,False,avoid_replay
evt_012824,delivered,none,True,none
evt_012825,delivered,none,True,none
evt_012826,recovered,malformed_response,False,inspect_endpoint
evt_012827,duplicate,duplicate_event,False,avoid_replay
evt_012828,recovered,rate_limited,False,exponential_backoff
evt_012829,delivered,none,True,none
evt_012830,failed,customer_endpoint_down,True,investigate_endpoint
evt_012831,recovered,customer_endpoint_down,False,retry_later
evt_012832,delivered,none,True,none
evt_012833,recovered,customer_endpoint_down,False,retry_later
evt_012834,recovered,rate_limited,False,exponential_backoff
evt_012835,delivered,none,True,none
evt_012836,recovered,malformed_response,False,inspect_endpoint
evt_012837,delivered,none,True,none
evt_012838,delivered,none,True,none
evt_012840,delivered,none,True,none
evt_012841,delivered,none,True,none
evt_012842,recovered,invalid_signature,False,rotate_signature
evt_012843,delivered,none,True,none
evt_012844,recovered,none,False,monitor_endpoint
evt_012845,recovered,none,False,monitor_endpoint
evt_012846,recovered,invalid_signature,False,rotate_signature
evt_012848,recovered,rate_limited,False,exponential_backoff
evt_012849,failed,payload_too_large,True,reduce_payload
evt_012851,recovered,customer_endpoint_down,False,retry_later
evt_012854,delivered,none,True,none
evt_012855,delivered,none,True,none
evt_012856,delivered,none,True,none
evt_012857,expired,endpoint_deleted,False,contact_customer
evt_012859,recovered,rate_limited,False,exponential_backoff
evt_012860,duplicate,duplicate_event,False,avoid_replay
evt_012861,recovered,malformed_response,False,inspect_endpoint
evt_012862,delivered,none,True,none
evt_012863,failed,payload_too_large,True,reduce_payload
evt_012864,delivered,none,True,none
evt_012865,recovered,none,False,monitor_endpoint
evt_012866,recovered,customer_endpoint_down,False,retry_later
evt_012867,recovered,invalid_signature,False,rotate_signature
evt_012868,recovered,rate_limited,False,exponential_backoff
evt_012870,recovered,invalid_signature,False,rotate_signature
evt_012871,recovered,invalid_signature,False,rotate_signature
evt_012873,duplicate,duplicate_event,False,avoid_replay
evt_012877,delivered,none,True,none
evt_012878,recovered,rate_limited,False,exponential_backoff
evt_012879,delivered,none,True,none
evt_012880,recovered,invalid_signature,False,rotate_signature
evt_012882,duplicate,duplicate_event,False,avoid_replay
evt_012883,duplicate,duplicate_event,False,avoid_replay
evt_012884,recovered,malformed_response,False,inspect_endpoint
evt_012885,recovered,invalid_signature,False,rotate_signature
evt_012886,recovered,none,False,monitor_endpoint
evt_012887,failed,customer_endpoint_down,True,investigate_endpoint
evt_012888,recovered,rate_limited,False,exponential_backoff
evt_012889,delivered,none,True,none
evt_012890,recovered,customer_endpoint_down,False,retry_later
evt_012891,recovered,invalid_signature,False,rotate_signature
evt_012893,recovered,rate_limited,False,exponential_backoff
evt_012894,delivered,none,True,none
evt_012896,recovered,none,False,monitor_endpoint
evt_012897,failed,payload_too_large,True,reduce_payload
evt_012898,recovered,customer_endpoint_down,False,retry_later
evt_012899,failed,payload_too_large,True,reduce_payload
evt_012900,delivered,none,True,none
